path,bytes,sha256
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_aliked_global/p005/attempt_1/lfs_eval_config.json,1356,cb2203da5d26ff25c0d3c42eadd03120278f181cccef913e88874a417c2f1132
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_aliked_global/p005/attempt_1/loss_history.csv,8223,22af751fe22d39606bcd7487757c961034facf55999ec94cd80e1e8c2f16cb2c
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_aliked_global/p005/attempt_1/metrics.csv,417,8c747f6697a2814730c422f262731b75e958f95703467a069774e5d507e89739
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_aliked_global/p005/attempt_1/python_metrics.json,456,f4011d224f185562e8c1692f3408916925dfa95ca1f0f804a15f7790499526ae
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_aliked_global/p005/attempt_1/resource_samples.csv,14936,e04300b3fb22058c6aabfec74921a9e135768aaa27a0d6286a6110e762febacf
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_aliked_global/p005/attempt_1/training_status.json,2121,a45b3ac747461dd2e032323947d4faec63fa729c63f952c6dcaca3ed41fa8871
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_aliked_global/p006/attempt_1/lfs_eval_config.json,1356,cb2203da5d26ff25c0d3c42eadd03120278f181cccef913e88874a417c2f1132
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_aliked_global/p006/attempt_1/loss_history.csv,8219,92b64c7da9d9020c6afaed4938818000ed18796923126c5b97a8761ab39b8772
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_aliked_global/p006/attempt_1/metrics.csv,417,076c310c10a40b3a6e182cf2c18ce53b52fe22e83337908cfab3fe553abbbf5c
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_aliked_global/p006/attempt_1/python_metrics.json,456,f4011d224f185562e8c1692f3408916925dfa95ca1f0f804a15f7790499526ae
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_aliked_global/p006/attempt_1/resource_samples.csv,15510,32d997c38b43eccb2ec1c9fc8874754910b38a1595647a0258853835f48c8652
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_aliked_global/p006/attempt_1/training_status.json,2121,aa98764516b3ffc43e4a5c27719f8ca1f9628f69fbfe33421a1b72faca444049
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/ablation_eval/splat_eval_selection.json,512,78b79c72dbb0194a636a7285791e54f619cc34a25f1a5e93e412ef22968c9169
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_aliked_global/logs/colmap.log,7662717,e80b254bd8b1aa0ab85c4b40c5f55395f1c91ef00f0df02f413baecfcd435f9f
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_aliked_global/logs/pipeline.log,5750,74e3d45d59b66091bbc971a0105355b1f977fe8262ddc43266da9db51f615b62
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_aliked_global/logs/warnings.log,378,62bff7cba8eb1b19a0d05aa6dbef5f7ba317fce030ae6bc1656c201c166b76a1
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_aliked_global/run_status.json,701,fe8b2cac4e97f5ad424e10285c43f5c7aad49616c6f0103e0cae19a7ec2eba79
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_aliked_global/timings.json,2191,70f58d0fc3ed94e3c25e99a52087fda125455a36749e00eea11935c76e8b0d57
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/resource_samples.csv,64161,0c24ba07278a774ef792352576482cd2d1de29cab6de6a4b018ea8ee34557bf3
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/resource_summary.json,152,36ccb04ecd0c5b12a25bb2b0a90ae2a90c0adb03268103548b7d8ca5d104f0ba
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/resource_samples.csv,64161,0c24ba07278a774ef792352576482cd2d1de29cab6de6a4b018ea8ee34557bf3
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/sfm_dataset2_sfm_2048_aliked_global_fullres_eval.exit,7,194ff5bca66278888f0f00be5c7ca523d15098ece958b14952533811089f6106
runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/worker_identity.json,472,401f79aa7c019f374de44cce0f3dfb8a22f0241ea2fac81f6ec4ea57b189a5c6
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/jobs/sfm_dataset2_sfm_2048_aliked_incremental/resource_samples.csv,27576,d99b34541a45aea51839cba1847f4e65a7efaa6e14b996573880bda6963e7b2e
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/manifest.csv,1682,493ee662c174d6a858dd71624b5692377cd22c757ef1c1fb08350148b9745c42
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_final.csv,129,6cf300cc3eaa1536de18eb4bdbeb47d3308e50e0dd2e0f8c8cbbee795a57b170
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_sfm.csv,1183,231e829d0adf3fe94097e1336d00e661e9843a725f747f17dc45cbf69f339abe
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv,298,39db4462af80f9c5d63208487ac3ac84ffe996ec2010f17b931958a3ddb3a8cb
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/splat_eval_selection.json,188,143de258cc1a5ad6641137b7dab6c5a6593afb7a9beca5f83021c90af7684864
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_aliked_incremental/logs/colmap.log,8500274,3ef17341b5445690cc0ecfcd7c48d17e98954920eedccadbf8adc0461138598b
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_aliked_incremental/logs/pipeline.log,5922,fbba494a42c23103c1268db799571dd41d48a0a13faff84352fbb0dc985aab1c
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_aliked_incremental/logs/warnings.log,521,1718aa0b08d0b2b9255d020e525d5aeaa857864890d4df0a135f928e01613053
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_aliked_incremental/run_status.json,701,987204cfdeb348a89f303e708a418359429aa76942e626a569cb267bbb4b8a2d
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_aliked_incremental/timings.json,2189,bc0338e4d8d606a36a1f26dc3e0b6d97a114e8cb4f9a815937bc35bec42acb3b
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/resource_samples.csv,25184,12eec5ed5a41762cff5acba5eb845a4b10a832e253da090449a0f748183cc558
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/resource_summary.json,149,59a41f2be5457df4bb448e4256346d8b2c293815632ee201358b5d40f847e6dc
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/resource_samples.csv,25184,12eec5ed5a41762cff5acba5eb845a4b10a832e253da090449a0f748183cc558
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval.exit,7,194ff5bca66278888f0f00be5c7ca523d15098ece958b14952533811089f6106
runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/worker_identity.json,477,5a38c120f82ac032295a97126bbb98f58e60fc9b55e1b501e70ef0e53832a6e4
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/jobs/sfm_dataset2_sfm_2048_sift_global/resource_samples.csv,50515,a877dcf2859c0b975a3d6e5509f84a48ceaf0b3d82c192c160268e974f2a1a74
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/manifest.csv,1406,fc15fa317702d802681ca74ea634eadbb71fdff9eee3a0785be8e1fb9ff1ea24
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/metrics_long.csv,16233,caba52cdbbfef4482940e2980b764652494efa131ffdbfc4fc8775e22424b458
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/results_final.csv,129,6cf300cc3eaa1536de18eb4bdbeb47d3308e50e0dd2e0f8c8cbbee795a57b170
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/results_sfm.csv,1164,e7223fcf0e1b99e2388d397522903081391da361e5ef6f619ba3afb2ff8712b0
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv,3709,973b09ddd1543a2429ff8acc89c4930eecfbc0963bf5bb9ab09c38ae95821ba2
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p000/attempt_1/lfs_eval_config.json,1356,cb2203da5d26ff25c0d3c42eadd03120278f181cccef913e88874a417c2f1132
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p000/attempt_1/loss_history.csv,8248,a880866d3751d52c233a33cce94e3753aac79a393b27a036006a39b2742502cd
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p000/attempt_1/metrics.csv,417,b807d9b2288bb243801a6b599db95127710d1354bcc45be502b5e25e2c5790d5
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p000/attempt_1/python_metrics.json,456,274f2f267c327bf918bde98945ed5ff7c13135c5d8b869fd591a4355fe3390c8
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p000/attempt_1/resource_samples.csv,15667,a2b40c48812a33af5a36b17eef56ce13853b04b179e7f33f934b6e83c84b5f3b
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p000/attempt_1/training_status.json,2108,646a23e54ed5a9c89b9260fb446a0c8928c7ebee0837623acae4542f41a90e85
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p002/attempt_1/lfs_eval_config.json,1356,cb2203da5d26ff25c0d3c42eadd03120278f181cccef913e88874a417c2f1132
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p002/attempt_1/loss_history.csv,8243,9ce5bc4082ac711cc8091e145c7995a6ce0e57ae3a59bf6f164a5af53a686343
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p002/attempt_1/metrics.csv,417,47c2bd49f57c70e1448b6c9a824bdb4f579ff33849e8484b334cafae7653d1ba
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p002/attempt_1/python_metrics.json,456,274f2f267c327bf918bde98945ed5ff7c13135c5d8b869fd591a4355fe3390c8
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p002/attempt_1/resource_samples.csv,14077,1087ca7f06da556f6ca0e449ab4ad4afbf29470ad03f6af814e54552cb31553c
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p002/attempt_1/training_status.json,2107,58a48850aaf5500c986e17a4c19d44b81f3933cf519795c00a4c64079e813493
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p005/attempt_1/lfs_eval_config.json,1356,cb2203da5d26ff25c0d3c42eadd03120278f181cccef913e88874a417c2f1132
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p005/attempt_1/loss_history.csv,8247,b1c61fc35d8a294d22711e36be81625dfdcbab22462900138f7372820a2e4197
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p005/attempt_1/metrics.csv,417,39a391b42fdd7639552c324f1d8fe10f610f1ecb136a2bf193f0d0b43d45fbc5
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p005/attempt_1/python_metrics.json,456,274f2f267c327bf918bde98945ed5ff7c13135c5d8b869fd591a4355fe3390c8
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p005/attempt_1/resource_samples.csv,14907,075e6765881c5b753af94482f3313b796c91bea00e9fed338fec55b43485e327
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p005/attempt_1/training_status.json,2103,724396eb450b725e3e4ee7858620ad9a9829aa038cc436c6900bb89012155639
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p007/attempt_1/lfs_eval_config.json,1356,cb2203da5d26ff25c0d3c42eadd03120278f181cccef913e88874a417c2f1132
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p007/attempt_1/loss_history.csv,8245,049fc9d8d9b48220745dc0394764f4b37c857c4e76bb6137a622fad5a7228438
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p007/attempt_1/metrics.csv,417,08e112d39e0b4dd4342a95270ed20c2949893310764bbf3dd0aa992c8d8b2e47
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p007/attempt_1/python_metrics.json,456,274f2f267c327bf918bde98945ed5ff7c13135c5d8b869fd591a4355fe3390c8
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p007/attempt_1/resource_samples.csv,13519,6a900e54adab21446a7baa7453e2bd3a33c41f10ff056d240ba7b3d19f598c59
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p007/attempt_1/training_status.json,2109,05ae2d12bb4a03b004e933e07a354733fd941a6c84fefce2cd78d72fa5fb438f
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p010/attempt_1/lfs_eval_config.json,1356,cb2203da5d26ff25c0d3c42eadd03120278f181cccef913e88874a417c2f1132
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p010/attempt_1/loss_history.csv,8241,b26e71ce719c9253fb2750c3472646329ad8c8b9c89c99d901c00edda559a496
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p010/attempt_1/metrics.csv,417,1e73a37ba9db14248f3cb5bd91ae7ffb928fae21ab4c6c72a38e6bfa10894feb
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p010/attempt_1/python_metrics.json,456,274f2f267c327bf918bde98945ed5ff7c13135c5d8b869fd591a4355fe3390c8
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p010/attempt_1/resource_samples.csv,14531,85137c9cbe4ca1aec67b714e6f04e405d6d63a2c4691678a9529cc75cb74f929
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p010/attempt_1/training_status.json,2109,39804fadb45c2ddf024121ea7f945c4b0aa403873ec2a68505251ab5cfa99e13
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p012/attempt_1/lfs_eval_config.json,1356,cb2203da5d26ff25c0d3c42eadd03120278f181cccef913e88874a417c2f1132
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p012/attempt_1/loss_history.csv,8255,c8b19178f1829890fefa6968ba861f56f77168b6a3e3962bb0de82d5689d270d
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p012/attempt_1/metrics.csv,417,d5d041756d166a80914e8eae43dec9defcfedc1abb6c5b6b9d4ae0928f339d80
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p012/attempt_1/python_metrics.json,456,274f2f267c327bf918bde98945ed5ff7c13135c5d8b869fd591a4355fe3390c8
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p012/attempt_1/resource_samples.csv,13659,0bb69631c9158f5305b6f90b8fe16f8239d01db2f4e5a72b197cd0744da0e8bc
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p012/attempt_1/training_status.json,2109,6b57788aa324a8a5870c3cc27b0cd2c3fe4cc16fe099212ee02dcf632b8444b1
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p015/attempt_1/lfs_eval_config.json,1356,cb2203da5d26ff25c0d3c42eadd03120278f181cccef913e88874a417c2f1132
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p015/attempt_1/loss_history.csv,8247,031061b1e08863fca74d89d5b01bb0ceed6cf28dba4611b3abed9293ee296033
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p015/attempt_1/metrics.csv,417,bc62e2732c56c9fa3a53afcb03e3f4c12241c04c2bff07baeef56f46badaf0e7
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p015/attempt_1/python_metrics.json,456,274f2f267c327bf918bde98945ed5ff7c13135c5d8b869fd591a4355fe3390c8
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p015/attempt_1/resource_samples.csv,13796,627ad821257d86b2f53f9aee6eb3b86bf2cd699f963b05d05a1e6218eb9f5f2c
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p015/attempt_1/training_status.json,2107,8b2461a92c28169bda3309a02cb965017d6ebcf9429011c3cf4b8fc8f6a156b4
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p017/attempt_1/lfs_eval_config.json,1356,cb2203da5d26ff25c0d3c42eadd03120278f181cccef913e88874a417c2f1132
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p017/attempt_1/loss_history.csv,8243,096fb7b62cccd783364be05f3cf44fd31a8e54f25b07fb4af123cd672e7be95b
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p017/attempt_1/metrics.csv,417,93f11d422ff7ebaac49673d7d4befbb89d237f48d9c7c811889f9c458885a232
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p017/attempt_1/python_metrics.json,456,274f2f267c327bf918bde98945ed5ff7c13135c5d8b869fd591a4355fe3390c8
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p017/attempt_1/resource_samples.csv,13609,45e3172952d177d29201de91076478dd871c0d62f3adf21a8821f1c5d6f48fb5
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p017/attempt_1/training_status.json,2109,f7761370a7d32ce2e7337f7f75a211599ec8c676b24987d108a2b91a84fc9eb6
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p020/attempt_1/lfs_eval_config.json,1356,cb2203da5d26ff25c0d3c42eadd03120278f181cccef913e88874a417c2f1132
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p020/attempt_1/loss_history.csv,8250,5ba93c815c63cfd58f6de83ba64c83388862917175eb88c8d30a1b71a6090a0d
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p020/attempt_1/metrics.csv,417,1d01114e9f2ff0878653545dc786255ffacb84556ef2235896a811e05b44ee38
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p020/attempt_1/python_metrics.json,456,274f2f267c327bf918bde98945ed5ff7c13135c5d8b869fd591a4355fe3390c8
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p020/attempt_1/resource_samples.csv,13565,1f0a16cdf52ddf38814b85f4f020b0324b278822783184368897a0626bd8ea89
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p020/attempt_1/training_status.json,2105,d4524d869b3a7381ad791e93a3c854972175b3f542558971d12524904f9e46ed
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p022/attempt_1/lfs_eval_config.json,1356,cb2203da5d26ff25c0d3c42eadd03120278f181cccef913e88874a417c2f1132
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p022/attempt_1/loss_history.csv,8250,31f44cad94c0f2c2e1ab57d39778b63d98006b8af59ffd94cd06a2b491972bac
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p022/attempt_1/metrics.csv,417,9745ffac1bdc654522a8f4f99e1a029a6e9fde8ca6db70b740ac9a142e05bbcd
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p022/attempt_1/python_metrics.json,456,274f2f267c327bf918bde98945ed5ff7c13135c5d8b869fd591a4355fe3390c8
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p022/attempt_1/resource_samples.csv,13402,d37869cecaa3a80a893fbedfcc5a738fcab85c9531dab6fa66f17f0014d62197
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval/sfm_dataset2_sfm_2048_sift_global/p022/attempt_1/training_status.json,2108,c708a6a6c3143ef80465916cb594be1083f787af3aff1095bcd8b18d2f95fc4f
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/splat_eval_selection.json,558,6b72d66d64806af9d5f06642949e60151de315c95094a4376e362fe7c43278f6
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_sift_global/logs/colmap.log,10109561,2479c49d8a3ec19e318ef9a274a362dca4f93a473896c63798c6fbe1a0184ec5
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_sift_global/logs/pipeline.log,5106,66b7c0306fdf94804203fd4968a528d54bde63b1715ea472bb1327048544d0e3
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_sift_global/logs/warnings.log,170,e4c02e95932b129d359a36c9357390144f4c2482ed4b427afa25613f0ef73288
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_sift_global/run_status.json,701,05bac30949720830bdaeedbcf7218079f155ea7f5379676ca9b999bee04d059a
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_sift_global/timings.json,2196,95565776a6b531ab167c0ac37401dfe698203dcf31dc62352ad2653d38327183
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/resource_samples.csv,111319,ad5466f95806ea9616d26f90a0b2ef8add4d5666d1e70359678545e8db165752
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/diagnostics/runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/resource_summary.json,152,249907810bc90edc5cf38d3a16e9e8713e10095f909aa9fff770986b40e1ca5f
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/resource_samples.csv,111319,ad5466f95806ea9616d26f90a0b2ef8add4d5666d1e70359678545e8db165752
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/sfm_dataset2_sfm_2048_sift_global_fullres_eval.exit,7,194ff5bca66278888f0f00be5c7ca523d15098ece958b14952533811089f6106
runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/worker_identity.json,470,4b4decbdf815b0310378903ef909bbe2fa50d783738568dddbc5fac955f38d8d
runs/sfm_dataset2_sfm_2048_sift_incremental_fullres_eval/ablation_eval/jobs/sfm_dataset2_sfm_2048_sift_incremental/resource_samples.csv,126362,a123c07f5fd101e7808e9148da0f1309afa8d506577fd8353127c60ad130c277
